DATE,CPI
11/9/2017,109.8
12/9/2017,109.8
13/9/2017,109.8
14/9/2017,109.8
15/9/2017,109.8
16/9/2017,109.8
17/9/2017,109.8
18/9/2017,109.8
19/9/2017,109.8
20/9/2017,109.8
21/9/2017,109.8
22/9/2017,109.9
23/9/2017,109.9
24/9/2017,109.9
25/9/2017,109.9
26/9/2017,109.9
27/9/2017,109.9
28/9/2017,109.9
29/9/2017,109.9
30/9/2017,109.9
1/10/2017,109.9
2/10/2017,109.9
3/10/2017,109.9
4/10/2017,109.9
5/10/2017,109.9
6/10/2017,109.9
7/10/2017,109.9
8/10/2017,109.9
9/10/2017,109.9
10/10/2017,110
11/10/2017,110
12/10/2017,110
13/10/2017,110
14/10/2017,110
15/10/2017,110
16/10/2017,110
17/10/2017,110
18/10/2017,110
19/10/2017,110
20/10/2017,110
21/10/2017,110
22/10/2017,110
23/10/2017,110
24/10/2017,110
25/10/2017,110
26/10/2017,110
27/10/2017,110.1
28/10/2017,110.1
29/10/2017,110.1
30/10/2017,110.1
31/10/2017,110.1
1/11/2017,110.1
2/11/2017,110.1
3/11/2017,110.1
4/11/2017,110.1
5/11/2017,110.1
6/11/2017,110.1
7/11/2017,110.1
8/11/2017,110.1
9/11/2017,110.1
10/11/2017,110.1
11/11/2017,110.1
12/11/2017,110.1
13/11/2017,110.2
14/11/2017,110.2
15/11/2017,110.2
16/11/2017,110.2
17/11/2017,110.2
18/11/2017,110.2
19/11/2017,110.2
20/11/2017,110.2
21/11/2017,110.2
22/11/2017,110.2
23/11/2017,110.2
24/11/2017,110.2
25/11/2017,110.2
26/11/2017,110.2
27/11/2017,110.2
28/11/2017,110.2
29/11/2017,110.2
30/11/2017,110.3
1/12/2017,110.3
2/12/2017,110.3
3/12/2017,110.3
4/12/2017,110.3
5/12/2017,110.3
6/12/2017,110.3
7/12/2017,110.3
8/12/2017,110.3
9/12/2017,110.3
10/12/2017,110.3
11/12/2017,110.3
12/12/2017,110.3
13/12/2017,110.3
14/12/2017,110.3
15/12/2017,110.3
16/12/2017,110.3
17/12/2017,110.3
18/12/2017,110.4
19/12/2017,110.4
20/12/2017,110.4
21/12/2017,110.4
22/12/2017,110.4
23/12/2017,110.4
24/12/2017,110.4
25/12/2017,110.4
26/12/2017,110.4
27/12/2017,110.4
28/12/2017,110.4
29/12/2017,110.4
30/12/2017,110.4
31/12/2017,110.4
1/1/2018,110.4
2/1/2018,110.4
3/1/2018,110.4
4/1/2018,110.5
5/1/2018,110.5
6/1/2018,110.5
7/1/2018,110.5
8/1/2018,110.5
9/1/2018,110.5
10/1/2018,110.5
11/1/2018,110.5
12/1/2018,110.5
13/1/2018,110.5
14/1/2018,110.5
15/1/2018,110.5
16/1/2018,110.5
17/1/2018,110.5
18/1/2018,110.5
19/1/2018,110.5
20/1/2018,110.5
21/1/2018,110.6
22/1/2018,110.6
23/1/2018,110.6
24/1/2018,110.6
25/1/2018,110.6
26/1/2018,110.6
27/1/2018,110.6
28/1/2018,110.6
29/1/2018,110.6
30/1/2018,110.6
31/1/2018,110.6
1/2/2018,110.6
2/2/2018,110.6
3/2/2018,110.6
4/2/2018,110.6
5/2/2018,110.6
6/2/2018,110.6
7/2/2018,110.7
8/2/2018,110.7
9/2/2018,110.7
10/2/2018,110.7
11/2/2018,110.7
12/2/2018,110.7
13/2/2018,110.7
14/2/2018,110.7
15/2/2018,110.7
16/2/2018,110.7
17/2/2018,110.7
18/2/2018,110.7
19/2/2018,110.7
20/2/2018,110.7
21/2/2018,110.7
22/2/2018,110.7
23/2/2018,110.7
24/2/2018,110.7
25/2/2018,110.8
26/2/2018,110.8
27/2/2018,110.8
28/2/2018,110.8
1/3/2018,110.8
2/3/2018,110.8
3/3/2018,110.8
4/3/2018,110.8
5/3/2018,110.8
6/3/2018,110.8
7/3/2018,110.8
8/3/2018,110.8
9/3/2018,110.8
10/3/2018,110.8
11/3/2018,110.8
12/3/2018,110.8
13/3/2018,110.8
14/3/2018,110.9
15/3/2018,110.9
16/3/2018,110.9
17/3/2018,110.9
18/3/2018,110.9
19/3/2018,110.9
20/3/2018,110.9
21/3/2018,110.9
22/3/2018,110.9
23/3/2018,110.9
24/3/2018,110.9
25/3/2018,110.9
26/3/2018,110.9
27/3/2018,110.9
28/3/2018,110.9
29/3/2018,110.9
30/3/2018,110.9
31/3/2018,111
1/4/2018,111
2/4/2018,111
3/4/2018,111
4/4/2018,111
5/4/2018,111
6/4/2018,111
7/4/2018,111
8/4/2018,111
9/4/2018,111
10/4/2018,111
11/4/2018,111
12/4/2018,111
13/4/2018,111
14/4/2018,111
15/4/2018,111
16/4/2018,111
17/4/2018,111.1
18/4/2018,111.1
19/4/2018,111.1
20/4/2018,111.1
21/4/2018,111.1
22/4/2018,111.1
23/4/2018,111.1
24/4/2018,111.1
25/4/2018,111.1
26/4/2018,111.1
27/4/2018,111.1
28/4/2018,111.1
29/4/2018,111.1
30/4/2018,111.1
1/5/2018,111.1
2/5/2018,111.1
3/5/2018,111.1
4/5/2018,111.2
5/5/2018,111.2
6/5/2018,111.2
7/5/2018,111.2
8/5/2018,111.2
9/5/2018,111.2
10/5/2018,111.2
11/5/2018,111.2
12/5/2018,111.2
13/5/2018,111.2
14/5/2018,111.2
15/5/2018,111.2
16/5/2018,111.2
17/5/2018,111.2
18/5/2018,111.2
19/5/2018,111.2
20/5/2018,111.2
21/5/2018,111.2
22/5/2018,111.3
23/5/2018,111.3
24/5/2018,111.3
25/5/2018,111.3
26/5/2018,111.3
27/5/2018,111.3
28/5/2018,111.3
29/5/2018,111.3
30/5/2018,111.3
31/5/2018,111.3
1/6/2018,111.3
2/6/2018,111.3
3/6/2018,111.3
4/6/2018,111.3
5/6/2018,111.3
6/6/2018,111.3
7/6/2018,111.3
8/6/2018,111.4
9/6/2018,111.4
10/6/2018,111.4
11/6/2018,111.4
12/6/2018,111.4
13/6/2018,111.4
14/6/2018,111.4
15/6/2018,111.4
16/6/2018,111.4
17/6/2018,111.4
18/6/2018,111.4
19/6/2018,111.4
20/6/2018,111.4
21/6/2018,111.4
22/6/2018,111.4
23/6/2018,111.4
24/6/2018,111.4
25/6/2018,111.5
26/6/2018,111.5
27/6/2018,111.5
28/6/2018,111.5
29/6/2018,111.5
30/6/2018,111.5
1/7/2018,111.5
2/7/2018,111.5
3/7/2018,111.5
4/7/2018,111.5
5/7/2018,111.5
6/7/2018,111.5
7/7/2018,111.5
8/7/2018,111.5
9/7/2018,111.5
10/7/2018,111.5
11/7/2018,111.5
12/7/2018,111.6
13/7/2018,111.6
14/7/2018,111.6
15/7/2018,111.6
16/7/2018,111.6
17/7/2018,111.6
18/7/2018,111.6
19/7/2018,111.6
20/7/2018,111.6
21/7/2018,111.6
22/7/2018,111.6
23/7/2018,111.6
24/7/2018,111.6
25/7/2018,111.6
26/7/2018,111.6
27/7/2018,111.6
28/7/2018,111.6
29/7/2018,111.6
30/7/2018,111.7
31/7/2018,111.7
1/8/2018,111.7
2/8/2018,111.7
3/8/2018,111.7
4/8/2018,111.7
5/8/2018,111.7
6/8/2018,111.7
7/8/2018,111.7
8/8/2018,111.7
9/8/2018,111.7
10/8/2018,111.7
11/8/2018,111.7
12/8/2018,111.7
13/8/2018,111.7
14/8/2018,111.7
15/8/2018,111.7
16/8/2018,111.8
17/8/2018,111.8
18/8/2018,111.8
19/8/2018,111.8
20/8/2018,111.8
21/8/2018,111.8
22/8/2018,111.8
23/8/2018,111.8
24/8/2018,111.8
25/8/2018,111.8
26/8/2018,111.8
27/8/2018,111.8
28/8/2018,111.8
29/8/2018,111.8
30/8/2018,111.8
31/8/2018,111.8
1/9/2018,111.8
2/9/2018,111.9
3/9/2018,111.9
4/9/2018,111.9
5/9/2018,111.9
6/9/2018,111.9
7/9/2018,111.9
8/9/2018,111.9
9/9/2018,111.9
10/9/2018,111.9
11/9/2018,111.9
12/9/2018,111.9
13/9/2018,111.9
14/9/2018,111.9
15/9/2018,111.9
16/9/2018,111.9
17/9/2018,111.9
18/9/2018,111.9
19/9/2018,112
20/9/2018,112
21/9/2018,112
22/9/2018,112
23/9/2018,112
24/9/2018,112
25/9/2018,112
26/9/2018,112
27/9/2018,112
28/9/2018,112
29/9/2018,112
30/9/2018,112
1/10/2018,112
2/10/2018,112
3/10/2018,112
4/10/2018,112
5/10/2018,112
6/10/2018,112
7/10/2018,112.1
8/10/2018,112.1
9/10/2018,112.1
10/10/2018,112.1
11/10/2018,112.1
12/10/2018,112.1
13/10/2018,112.1
14/10/2018,112.1
15/10/2018,112.1
16/10/2018,112.1
17/10/2018,112.1
18/10/2018,112.1
19/10/2018,112.1
20/10/2018,112.1
21/10/2018,112.1
22/10/2018,112.1
23/10/2018,112.1
24/10/2018,112.2
25/10/2018,112.2
26/10/2018,112.2
27/10/2018,112.2
28/10/2018,112.2
29/10/2018,112.2
30/10/2018,112.2
31/10/2018,112.2
1/11/2018,112.2
2/11/2018,112.2
3/11/2018,112.2
4/11/2018,112.2
5/11/2018,112.2
6/11/2018,112.2
7/11/2018,112.2
8/11/2018,112.2
9/11/2018,112.2
10/11/2018,112.3
11/11/2018,112.3
12/11/2018,112.3
13/11/2018,112.3
14/11/2018,112.3
15/11/2018,112.3
16/11/2018,112.3
17/11/2018,112.3
18/11/2018,112.3
19/11/2018,112.3
20/11/2018,112.3
21/11/2018,112.3
22/11/2018,112.3
23/11/2018,112.3
24/11/2018,112.3
25/11/2018,112.3
26/11/2018,112.3
27/11/2018,112.4
28/11/2018,112.4
29/11/2018,112.4
30/11/2018,112.4
1/12/2018,112.4
2/12/2018,112.4
3/12/2018,112.4
4/12/2018,112.4
5/12/2018,112.4
6/12/2018,112.4
7/12/2018,112.4
8/12/2018,112.4
9/12/2018,112.4
10/12/2018,112.4
11/12/2018,112.4
12/12/2018,112.4
13/12/2018,112.4
14/12/2018,112.5
15/12/2018,112.5
16/12/2018,112.5
17/12/2018,112.5
18/12/2018,112.5
19/12/2018,112.5
20/12/2018,112.5
21/12/2018,112.5
22/12/2018,112.5
23/12/2018,112.5
24/12/2018,112.5
25/12/2018,112.5
26/12/2018,112.5
27/12/2018,112.5
28/12/2018,112.5
29/12/2018,112.5
30/12/2018,112.5
31/12/2018,112.5
1/1/2019,112.6
2/1/2019,112.6
3/1/2019,112.6
4/1/2019,112.6
5/1/2019,112.6
6/1/2019,112.6
7/1/2019,112.6
8/1/2019,112.6
9/1/2019,112.6
10/1/2019,112.6
11/1/2019,112.6
12/1/2019,112.6
13/1/2019,112.6
14/1/2019,112.6
15/1/2019,112.6
16/1/2019,112.6
17/1/2019,112.6
18/1/2019,112.7
19/1/2019,112.7
20/1/2019,112.7
21/1/2019,112.7
22/1/2019,112.7
23/1/2019,112.7
24/1/2019,112.7
25/1/2019,112.7
26/1/2019,112.7
27/1/2019,112.7
28/1/2019,112.7
29/1/2019,112.7
30/1/2019,112.7
31/1/2019,112.7
1/2/2019,112.7
2/2/2019,112.7
3/2/2019,112.7
4/2/2019,112.8
5/2/2019,112.8
6/2/2019,112.8
7/2/2019,112.8
8/2/2019,112.8
9/2/2019,112.8
10/2/2019,112.8
11/2/2019,112.8
12/2/2019,112.8
13/2/2019,112.8
14/2/2019,112.8
15/2/2019,112.8
16/2/2019,112.8
17/2/2019,112.8
18/2/2019,112.8
19/2/2019,112.8
20/2/2019,112.8
21/2/2019,112.9
22/2/2019,112.9
23/2/2019,112.9
24/2/2019,112.9
25/2/2019,112.9
26/2/2019,112.9
27/2/2019,112.9
28/2/2019,112.9
1/3/2019,112.9
2/3/2019,112.9
3/3/2019,112.9
4/3/2019,112.9
5/3/2019,112.9
6/3/2019,112.9
7/3/2019,112.9
8/3/2019,112.9
9/3/2019,112.9
10/3/2019,112.9
11/3/2019,113
12/3/2019,113
13/3/2019,113
14/3/2019,113
15/3/2019,113
16/3/2019,113
17/3/2019,113
18/3/2019,113
19/3/2019,113
20/3/2019,113
21/3/2019,113
22/3/2019,113
23/3/2019,113
24/3/2019,113
25/3/2019,113
26/3/2019,113
27/3/2019,113
28/3/2019,113.1
29/3/2019,113.1
30/3/2019,113.1
31/3/2019,113.1
1/4/2019,113.1
2/4/2019,113.1
3/4/2019,113.1
4/4/2019,113.1
5/4/2019,113.1
6/4/2019,113.1
7/4/2019,113.1
8/4/2019,113.1
9/4/2019,113.1
10/4/2019,113.1
11/4/2019,113.1
12/4/2019,113.1
13/4/2019,113.1
14/4/2019,113.2
15/4/2019,113.2
16/4/2019,113.2
17/4/2019,113.2
18/4/2019,113.2
19/4/2019,113.2
20/4/2019,113.2
21/4/2019,113.2
22/4/2019,113.2
23/4/2019,113.2
24/4/2019,113.2
25/4/2019,113.2
26/4/2019,113.2
27/4/2019,113.2
28/4/2019,113.2
29/4/2019,113.2
30/4/2019,113.2
1/5/2019,113.3
2/5/2019,113.3
3/5/2019,113.3
4/5/2019,113.3
5/5/2019,113.3
6/5/2019,113.3
7/5/2019,113.3
8/5/2019,113.3
9/5/2019,113.3
10/5/2019,113.3
11/5/2019,113.3
12/5/2019,113.3
13/5/2019,113.3
14/5/2019,113.3
15/5/2019,113.3
16/5/2019,113.3
17/5/2019,113.3
18/5/2019,113.3
19/5/2019,113.4
20/5/2019,113.4
21/5/2019,113.4
22/5/2019,113.4
23/5/2019,113.4
24/5/2019,113.4
25/5/2019,113.4
26/5/2019,113.4
27/5/2019,113.4
28/5/2019,113.4
29/5/2019,113.4
30/5/2019,113.4
31/5/2019,113.4
1/6/2019,113.4
2/6/2019,113.4
3/6/2019,113.4
4/6/2019,113.4
5/6/2019,113.5
6/6/2019,113.5
7/6/2019,113.5
8/6/2019,113.5
9/6/2019,113.5
10/6/2019,113.5
11/6/2019,113.5
12/6/2019,113.5
13/6/2019,113.5
14/6/2019,113.5
15/6/2019,113.5
16/6/2019,113.5
17/6/2019,113.5
18/6/2019,113.5
19/6/2019,113.5
20/6/2019,113.5
21/6/2019,113.5
22/6/2019,113.6
23/6/2019,113.6
24/6/2019,113.6
25/6/2019,113.6
26/6/2019,113.6
27/6/2019,113.6
28/6/2019,113.6
29/6/2019,113.6
30/6/2019,113.6
1/7/2019,113.6
2/7/2019,113.6
3/7/2019,113.6
4/7/2019,113.6
5/7/2019,113.6
6/7/2019,113.6
7/7/2019,113.6
8/7/2019,113.6
9/7/2019,113.7
10/7/2019,113.7
11/7/2019,113.7
12/7/2019,113.7
13/7/2019,113.7
14/7/2019,113.7
15/7/2019,113.7
16/7/2019,113.7
17/7/2019,113.7
18/7/2019,113.7
19/7/2019,113.7
20/7/2019,113.7
21/7/2019,113.7
22/7/2019,113.7
23/7/2019,113.7
24/7/2019,113.7
25/7/2019,113.7
26/7/2019,113.8
27/7/2019,113.8
28/7/2019,113.8
29/7/2019,113.8
30/7/2019,113.8
31/7/2019,113.8
1/8/2019,113.8
2/8/2019,113.8
3/8/2019,113.8
4/8/2019,113.8
5/8/2019,113.8
6/8/2019,113.8
7/8/2019,113.8
8/8/2019,113.8
9/8/2019,113.8
10/8/2019,113.8
11/8/2019,113.8
12/8/2019,113.8
13/8/2019,113.9
14/8/2019,113.9
15/8/2019,113.9
16/8/2019,113.9
17/8/2019,113.9
18/8/2019,113.9
19/8/2019,113.9
20/8/2019,113.9
21/8/2019,113.9
22/8/2019,113.9
23/8/2019,113.9
24/8/2019,113.9
25/8/2019,113.9
26/8/2019,113.9
27/8/2019,113.9
28/8/2019,113.9
29/8/2019,113.9
30/8/2019,114
31/8/2019,114
1/9/2019,114
2/9/2019,114
3/9/2019,114
4/9/2019,114
5/9/2019,114
6/9/2019,114
7/9/2019,114
8/9/2019,114
9/9/2019,114
10/9/2019,114
11/9/2019,114
12/9/2019,114
13/9/2019,114
14/9/2019,114
15/9/2019,114
16/9/2019,114.1
17/9/2019,114.1
18/9/2019,114.1
19/9/2019,114.1
20/9/2019,114.1
21/9/2019,114.1
22/9/2019,114.1
23/9/2019,114.1
24/9/2019,114.1
25/9/2019,114.1
26/9/2019,114.1
27/9/2019,114.1
28/9/2019,114.1
29/9/2019,114.1
30/9/2019,114.1
1/10/2019,114.1
2/10/2019,114.1
3/10/2019,114.2
4/10/2019,114.2
5/10/2019,114.2
6/10/2019,114.2
7/10/2019,114.2
8/10/2019,114.2
9/10/2019,114.2
10/10/2019,114.2
11/10/2019,114.2
12/10/2019,114.2
13/10/2019,114.2
14/10/2019,114.2
15/10/2019,114.2
16/10/2019,114.2
17/10/2019,114.2
18/10/2019,114.2
19/10/2019,114.2
20/10/2019,114.2
21/10/2019,114.3
22/10/2019,114.3
23/10/2019,114.3
24/10/2019,114.3
25/10/2019,114.3
26/10/2019,114.3
27/10/2019,114.3
28/10/2019,114.3
29/10/2019,114.3
30/10/2019,114.3
31/10/2019,114.3
1/11/2019,114.3
2/11/2019,114.3
3/11/2019,114.3
4/11/2019,114.3
5/11/2019,114.3
6/11/2019,114.3
7/11/2019,114.4
8/11/2019,114.4
9/11/2019,114.4
10/11/2019,114.4
11/11/2019,114.4
12/11/2019,114.4
13/11/2019,114.4
14/11/2019,114.4
15/11/2019,114.4
16/11/2019,114.4
17/11/2019,114.4
18/11/2019,114.4
19/11/2019,114.4
20/11/2019,114.4
21/11/2019,114.4
22/11/2019,114.4
23/11/2019,114.4
24/11/2019,114.5
25/11/2019,114.5
26/11/2019,114.5
27/11/2019,114.5
28/11/2019,114.5
29/11/2019,114.5
30/11/2019,114.5
1/12/2019,114.5
2/12/2019,114.5
3/12/2019,114.5
4/12/2019,114.5
5/12/2019,114.5
6/12/2019,114.5
7/12/2019,114.5
8/12/2019,114.5
9/12/2019,114.5
10/12/2019,114.5
11/12/2019,114.6
12/12/2019,114.6
13/12/2019,114.6
14/12/2019,114.6
15/12/2019,114.6
16/12/2019,114.6
17/12/2019,114.6
18/12/2019,114.6
19/12/2019,114.6
20/12/2019,114.6
21/12/2019,114.6
22/12/2019,114.6
23/12/2019,114.6
24/12/2019,114.6
25/12/2019,114.6
26/12/2019,114.6
27/12/2019,114.6
28/12/2019,114.6
29/12/2019,114.7
30/12/2019,114.7
31/12/2019,114.7
1/1/2020,114.7
2/1/2020,114.7
3/1/2020,114.7
4/1/2020,114.7
5/1/2020,114.7
6/1/2020,114.7
7/1/2020,114.7
8/1/2020,114.7
9/1/2020,114.7
10/1/2020,114.7
11/1/2020,114.7
12/1/2020,114.7
13/1/2020,114.7
14/1/2020,114.7
15/1/2020,114.8
16/1/2020,114.8
17/1/2020,114.8
18/1/2020,114.8
19/1/2020,114.8
20/1/2020,114.8
21/1/2020,114.8
22/1/2020,114.8
23/1/2020,114.8
24/1/2020,114.8
25/1/2020,114.8
26/1/2020,114.8
27/1/2020,114.8
28/1/2020,114.8
29/1/2020,114.8
30/1/2020,114.8
31/1/2020,114.8
1/2/2020,114.9
2/2/2020,114.9
3/2/2020,114.9
4/2/2020,114.9
5/2/2020,114.9
6/2/2020,114.9
7/2/2020,114.9
8/2/2020,114.9
9/2/2020,114.9
10/2/2020,114.9
11/2/2020,114.9
12/2/2020,114.9
13/2/2020,114.9
14/2/2020,114.9
15/2/2020,114.9
16/2/2020,114.9
17/2/2020,114.9
18/2/2020,115
19/2/2020,115
20/2/2020,115
21/2/2020,115
22/2/2020,115
23/2/2020,115
24/2/2020,115
25/2/2020,115
26/2/2020,115
27/2/2020,115
28/2/2020,115
29/2/2020,115
1/3/2020,115
2/3/2020,115
3/3/2020,115
4/3/2020,115
5/3/2020,115
6/3/2020,115.1
7/3/2020,115.1
8/3/2020,115.1
9/3/2020,115.1
10/3/2020,115.1
11/3/2020,115.1
12/3/2020,115.1
13/3/2020,115.1
14/3/2020,115.1
15/3/2020,115.1
16/3/2020,115.1
17/3/2020,115.1
18/3/2020,115.1
19/3/2020,115.1
20/3/2020,115.1
21/3/2020,115.1
22/3/2020,115.1
23/3/2020,115.1
24/3/2020,115.2
25/3/2020,115.2
26/3/2020,115.2
27/3/2020,115.2
28/3/2020,115.2
29/3/2020,115.2
30/3/2020,115.2
31/3/2020,115.2
1/4/2020,115.2
2/4/2020,115.2
3/4/2020,115.2
4/4/2020,115.2
5/4/2020,115.2
6/4/2020,115.2
7/4/2020,115.2
8/4/2020,115.2
9/4/2020,115.2
10/4/2020,115.3
11/4/2020,115.3
12/4/2020,115.3
13/4/2020,115.3
14/4/2020,115.3
15/4/2020,115.3
16/4/2020,115.3
17/4/2020,115.3
18/4/2020,115.3
19/4/2020,115.3
20/4/2020,115.3
21/4/2020,115.3
22/4/2020,115.3
23/4/2020,115.3
24/4/2020,115.3
25/4/2020,115.3
26/4/2020,115.3
27/4/2020,115.4
28/4/2020,115.4
29/4/2020,115.4
30/4/2020,115.4
1/5/2020,115.4
2/5/2020,115.4
3/5/2020,115.4
4/5/2020,115.4
5/5/2020,115.4
6/5/2020,115.4
7/5/2020,115.4
8/5/2020,115.4
9/5/2020,115.4
10/5/2020,115.4
11/5/2020,115.4
12/5/2020,115.4
13/5/2020,115.4
14/5/2020,115.5
15/5/2020,115.5
16/5/2020,115.5
17/5/2020,115.5
18/5/2020,115.5
19/5/2020,115.5
20/5/2020,115.5
21/5/2020,115.5
22/5/2020,115.5
23/5/2020,115.5
24/5/2020,115.5
25/5/2020,115.5
26/5/2020,115.5
27/5/2020,115.5
28/5/2020,115.5
29/5/2020,115.5
30/5/2020,115.5
31/5/2020,115.5
1/6/2020,115.6
2/6/2020,115.6
3/6/2020,115.6
4/6/2020,115.6
5/6/2020,115.6
6/6/2020,115.6
7/6/2020,115.6
8/6/2020,115.6
9/6/2020,115.6
10/6/2020,115.6
11/6/2020,115.6
12/6/2020,115.6
13/6/2020,115.6
14/6/2020,115.6
15/6/2020,115.6
16/6/2020,115.6
17/6/2020,115.6
18/6/2020,115.7
19/6/2020,115.7
20/6/2020,115.7
21/6/2020,115.7
22/6/2020,115.7
23/6/2020,115.7
24/6/2020,115.7
25/6/2020,115.7
26/6/2020,115.7
27/6/2020,115.7
28/6/2020,115.7
29/6/2020,115.7
30/6/2020,115.7
1/7/2020,115.7
2/7/2020,115.7
3/7/2020,115.7
4/7/2020,115.7
5/7/2020,115.8
6/7/2020,115.8
7/7/2020,115.8
8/7/2020,115.8
9/7/2020,115.8
10/7/2020,115.8
11/7/2020,115.8
12/7/2020,115.8
13/7/2020,115.8
14/7/2020,115.8
15/7/2020,115.8
16/7/2020,115.8
17/7/2020,115.8
18/7/2020,115.8
19/7/2020,115.8
20/7/2020,115.8
21/7/2020,115.8
22/7/2020,115.9
23/7/2020,115.9
24/7/2020,115.9
25/7/2020,115.9
26/7/2020,115.9
27/7/2020,115.9
28/7/2020,115.9
29/7/2020,115.9
30/7/2020,115.9
31/7/2020,115.9
1/8/2020,115.9
2/8/2020,115.9
3/8/2020,115.9
4/8/2020,115.9
5/8/2020,115.9
6/8/2020,115.9
7/8/2020,115.9
8/8/2020,115.9
9/8/2020,116
10/8/2020,116
11/8/2020,116
12/8/2020,116
13/8/2020,116
14/8/2020,116
15/8/2020,116
16/8/2020,116
17/8/2020,116
18/8/2020,116
19/8/2020,116
20/8/2020,116
21/8/2020,116
22/8/2020,116
23/8/2020,116
24/8/2020,116
25/8/2020,116
26/8/2020,116.1
27/8/2020,116.1
28/8/2020,116.1
29/8/2020,116.1
30/8/2020,116.1
31/8/2020,116.1
1/9/2020,116.1
2/9/2020,116.1
3/9/2020,116.1
4/9/2020,116.1
5/9/2020,116.1
6/9/2020,116.1
7/9/2020,116.1
8/9/2020,116.1
9/9/2020,116.1
10/9/2020,116.1
11/9/2020,116.1
12/9/2020,116.2
13/9/2020,116.2
14/9/2020,116.2
15/9/2020,116.2
16/9/2020,116.2
17/9/2020,116.2
18/9/2020,116.2
19/9/2020,116.2
20/9/2020,116.2
21/9/2020,116.2
22/9/2020,116.2
23/9/2020,116.2
24/9/2020,116.2
25/9/2020,116.2
26/9/2020,116.2
27/9/2020,116.2
28/9/2020,116.2
29/9/2020,116.3
30/9/2020,116.3
1/10/2020,116.3
2/10/2020,116.3
3/10/2020,116.3
4/10/2020,116.3
5/10/2020,116.3
6/10/2020,116.3
7/10/2020,116.3
8/10/2020,116.3
9/10/2020,116.3
10/10/2020,116.3
11/10/2020,116.3
12/10/2020,116.3
13/10/2020,116.3
14/10/2020,116.3
15/10/2020,116.3
16/10/2020,116.4
17/10/2020,116.4
18/10/2020,116.4
19/10/2020,116.4
20/10/2020,116.4
21/10/2020,116.4
22/10/2020,116.4
23/10/2020,116.4
24/10/2020,116.4
25/10/2020,116.4
26/10/2020,116.4
27/10/2020,116.4
28/10/2020,116.4
29/10/2020,116.4
30/10/2020,116.4
31/10/2020,116.4
1/11/2020,116.4
2/11/2020,116.4
3/11/2020,116.5
4/11/2020,116.5
5/11/2020,116.5
6/11/2020,116.5
7/11/2020,116.5
8/11/2020,116.5
9/11/2020,116.5
10/11/2020,116.5
11/11/2020,116.5
12/11/2020,116.5
13/11/2020,116.5
14/11/2020,116.5
15/11/2020,116.5
16/11/2020,116.5
17/11/2020,116.5
18/11/2020,116.5
19/11/2020,116.5
20/11/2020,116.6
21/11/2020,116.6
22/11/2020,116.6
23/11/2020,116.6
24/11/2020,116.6
25/11/2020,116.6
26/11/2020,116.6
27/11/2020,116.6
28/11/2020,116.6
29/11/2020,116.6
30/11/2020,116.6
1/12/2020,116.6
2/12/2020,116.6
3/12/2020,116.6
4/12/2020,116.6
5/12/2020,116.6
6/12/2020,116.6
7/12/2020,116.7
8/12/2020,116.7
9/12/2020,116.7
10/12/2020,116.7
11/12/2020,116.7
12/12/2020,116.7
13/12/2020,116.7
14/12/2020,116.7
15/12/2020,116.7
16/12/2020,116.7
17/12/2020,116.7
18/12/2020,116.7
19/12/2020,116.7
20/12/2020,116.7
21/12/2020,116.7
22/12/2020,116.7
23/12/2020,116.7
24/12/2020,116.8
25/12/2020,116.8
26/12/2020,116.8
27/12/2020,116.8
28/12/2020,116.8
29/12/2020,116.8
30/12/2020,116.8
31/12/2020,116.8
1/1/2021,116.8
2/1/2021,116.8
3/1/2021,116.8
4/1/2021,116.8
5/1/2021,116.8
6/1/2021,116.8
7/1/2021,116.8
8/1/2021,116.8
9/1/2021,116.8
10/1/2021,116.8
11/1/2021,116.9
12/1/2021,116.9
13/1/2021,116.9
14/1/2021,116.9
15/1/2021,116.9
16/1/2021,116.9
17/1/2021,116.9
18/1/2021,116.9
19/1/2021,116.9
20/1/2021,116.9
21/1/2021,116.9
22/1/2021,116.9
23/1/2021,116.9
24/1/2021,116.9
25/1/2021,116.9
26/1/2021,116.9
27/1/2021,116.9
28/1/2021,117
29/1/2021,117
30/1/2021,117
31/1/2021,117
1/2/2021,117
2/2/2021,117
3/2/2021,117
4/2/2021,117
5/2/2021,117
6/2/2021,117
7/2/2021,117
8/2/2021,117
9/2/2021,117
10/2/2021,117
11/2/2021,117
12/2/2021,117
13/2/2021,117
14/2/2021,117.1
15/2/2021,117.1
16/2/2021,117.1
17/2/2021,117.1
18/2/2021,117.1
19/2/2021,117.1
20/2/2021,117.1
21/2/2021,117.1
22/2/2021,117.1
23/2/2021,117.1
24/2/2021,117.1
25/2/2021,117.1
26/2/2021,117.1
27/2/2021,117.1
28/2/2021,117.1
1/3/2021,117.1
2/3/2021,117.1
3/3/2021,117.2
4/3/2021,117.2
5/3/2021,117.2
6/3/2021,117.2
7/3/2021,117.2
8/3/2021,117.2
9/3/2021,117.2
10/3/2021,117.2
11/3/2021,117.2
12/3/2021,117.2
13/3/2021,117.2
14/3/2021,117.2
15/3/2021,117.2
16/3/2021,117.2
17/3/2021,117.2
18/3/2021,117.2
19/3/2021,117.2
20/3/2021,117.2
21/3/2021,117.3
22/3/2021,117.3
23/3/2021,117.3
24/3/2021,117.3
25/3/2021,117.3
26/3/2021,117.3
27/3/2021,117.3
28/3/2021,117.3
29/3/2021,117.3
